"","X","Participant.Private.ID","Task.Name","branch.53l8.x","display","Trial.Number","Reaction.Time","Attempt","Correct","valid","trial_type","music_reading_ability","branch.53l8.y","BI_01","AE_mean","PA_mean","MT_mean","SA_mean","EM_mean","GM_mean"
"4014",3998,6089395,"EXPERIMENT1beasy","nonreaders","trial",18,1473.6,1,1,"neutral","neutral","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4015",4005,6089395,"EXPERIMENT1b","nonreaders","trial",18,3003.2,1,1,"neutral","neutral","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4016",3996,6089395,"EXPERIMENT1b","nonreaders","trial",19,2465.9,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4017",4012,6089395,"EXPERIMENT1beasy","nonreaders","trial",19,1131.2,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4018",3997,6089395,"EXPERIMENT1b","nonreaders","trial",20,1729.7,1,1,"neutral","neutral","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4019",4009,6089395,"EXPERIMENT1beasy","nonreaders","trial",20,2437.4,1,1,"neutral","neutral","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4020",3987,6089395,"EXPERIMENT1beasy","nonreaders","trial",21,1313.9,1,1,"invalid","invalid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4021",3989,6089395,"EXPERIMENT1b","nonreaders","trial",21,2800.5,1,1,"invalid","invalid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4022",3983,6089395,"EXPERIMENT1b","nonreaders","trial",22,1642.4,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4023",3988,6089395,"EXPERIMENT1beasy","nonreaders","trial",22,908.8,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4024",3982,6089395,"EXPERIMENT1b","nonreaders","trial",23,2624.1,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4025",3990,6089395,"EXPERIMENT1beasy","nonreaders","trial",23,2486.9,1,1,"valid","valid","nonreaders","nonreaders","piano",5.111111111,5.888888889,3.142857143,4.857142857,5.166666667,4.611111111
"4026",4047,6089404,"EXPERIMENT 1a","musicreaders","trial",1,2755.4,1,1,"neutral","neutral","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4027",4029,6089404,"EXPERIMENT 1a","musicreaders","trial",2,1772.1,1,1,"invalid","invalid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4028",4026,6089404,"EXPERIMENT 1a","musicreaders","trial",3,4192.1,1,0,"neutral","neutral","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4029",4027,6089404,"EXPERIMENT 1a","musicreaders","trial",4,1815.5,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4030",4028,6089404,"EXPERIMENT 1a","musicreaders","trial",5,2707.2,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4031",4033,6089404,"EXPERIMENT 1a","musicreaders","trial",6,3477.2,1,0,"invalid","invalid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4032",4030,6089404,"EXPERIMENT 1a","musicreaders","trial",7,2545.2,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4033",4031,6089404,"EXPERIMENT 1a","musicreaders","trial",8,1683.4,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4034",4032,6089404,"EXPERIMENT 1a","musicreaders","trial",9,3429.9,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4035",4037,6089404,"EXPERIMENT 1a","musicreaders","trial",10,2973.1,1,0,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4036",4034,6089404,"EXPERIMENT 1a","musicreaders","trial",11,3441.6,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4037",4035,6089404,"EXPERIMENT 1a","musicreaders","trial",12,1377.8,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4038",4036,6089404,"EXPERIMENT 1a","musicreaders","trial",13,1062.2,1,0,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4039",4048,6089404,"EXPERIMENT 1a","musicreaders","trial",14,2606.9,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4040",4038,6089404,"EXPERIMENT 1a","musicreaders","trial",15,1582.1,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4041",4039,6089404,"EXPERIMENT 1a","musicreaders","trial",16,4370.6,1,1,"invalid","invalid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4042",4040,6089404,"EXPERIMENT 1a","musicreaders","trial",17,2136.8,1,1,"invalid","invalid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4043",4041,6089404,"EXPERIMENT 1a","musicreaders","trial",18,2922.8,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4044",4042,6089404,"EXPERIMENT 1a","musicreaders","trial",19,2238.3,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4045",4043,6089404,"EXPERIMENT 1a","musicreaders","trial",20,2836.5,1,1,"neutral","neutral","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4046",4044,6089404,"EXPERIMENT 1a","musicreaders","trial",21,3996.1,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4047",4045,6089404,"EXPERIMENT 1a","musicreaders","trial",22,1974.6,1,1,"valid","valid","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4048",4046,6089404,"EXPERIMENT 1a","musicreaders","trial",23,2929.3,1,1,"neutral","neutral","musicreaders","musicreaders","eletric guitar, violin, voice",6.333333333,5.666666667,4.285714286,4.571428571,6.666666667,5.277777778
"4049",4060,6089418,"EXPERIMENT 1a","musicreaders","trial",1,3170.2,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4050",4061,6089418,"EXPERIMENT 1a","musicreaders","trial",2,2022.9,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4051",4062,6089418,"EXPERIMENT 1a","musicreaders","trial",3,1661.4,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4052",4063,6089418,"EXPERIMENT 1a","musicreaders","trial",4,1523.1,1,1,"neutral","neutral","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4053",4064,6089418,"EXPERIMENT 1a","musicreaders","trial",5,2413.4,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4054",4065,6089418,"EXPERIMENT 1a","musicreaders","trial",6,1888.3,1,1,"invalid","invalid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4055",4066,6089418,"EXPERIMENT 1a","musicreaders","trial",7,1520.5,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4056",4067,6089418,"EXPERIMENT 1a","musicreaders","trial",8,1838.6,1,0,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4057",4068,6089418,"EXPERIMENT 1a","musicreaders","trial",9,1303.8,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4058",4056,6089418,"EXPERIMENT 1a","musicreaders","trial",10,1749.7,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4059",4057,6089418,"EXPERIMENT 1a","musicreaders","trial",11,2114.1,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4060",4070,6089418,"EXPERIMENT 1a","musicreaders","trial",12,2631.7,1,1,"invalid","invalid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4061",4071,6089418,"EXPERIMENT 1a","musicreaders","trial",13,2610.9,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4062",4069,6089418,"EXPERIMENT 1a","musicreaders","trial",14,1821.9,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4063",4051,6089418,"EXPERIMENT 1a","musicreaders","trial",15,2002.7,1,1,"neutral","neutral","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4064",4049,6089418,"EXPERIMENT 1a","musicreaders","trial",16,2366.9,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4065",4050,6089418,"EXPERIMENT 1a","musicreaders","trial",17,1771,1,1,"invalid","invalid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4066",4054,6089418,"EXPERIMENT 1a","musicreaders","trial",18,1634.5,1,1,"neutral","neutral","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4067",4055,6089418,"EXPERIMENT 1a","musicreaders","trial",19,2121.6,1,0,"invalid","invalid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4068",4052,6089418,"EXPERIMENT 1a","musicreaders","trial",20,1881,1,0,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4069",4053,6089418,"EXPERIMENT 1a","musicreaders","trial",21,1440.1,1,1,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4070",4058,6089418,"EXPERIMENT 1a","musicreaders","trial",22,1507.6,1,0,"valid","valid","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4071",4059,6089418,"EXPERIMENT 1a","musicreaders","trial",23,1491.6,1,1,"neutral","neutral","musicreaders","musicreaders","guitar",4.555555556,5.777777778,4,3.857142857,6.666666667,4.555555556
"4072",4091,6089444,"EXPERIMENT1b","nonreaders","trial",1,1444.9,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4073",4093,6089444,"EXPERIMENT1beasy","nonreaders","trial",1,3544.4,1,1,"invalid","invalid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4074",4078,6089444,"EXPERIMENT1b","nonreaders","trial",2,1262.3,1,1,"neutral","neutral","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4075",4094,6089444,"EXPERIMENT1beasy","nonreaders","trial",2,1115.8,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4076",4092,6089444,"EXPERIMENT1b","nonreaders","trial",3,1070.9,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4077",4095,6089444,"EXPERIMENT1beasy","nonreaders","trial",3,2142.1,1,1,"neutral","neutral","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4078",4087,6089444,"EXPERIMENT1beasy","nonreaders","trial",4,899.7,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4079",4112,6089444,"EXPERIMENT1b","nonreaders","trial",4,2013.6,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4080",4081,6089444,"EXPERIMENT1beasy","nonreaders","trial",5,2379.7,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4081",4113,6089444,"EXPERIMENT1b","nonreaders","trial",5,1184.4,1,0,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4082",4082,6089444,"EXPERIMENT1beasy","nonreaders","trial",6,1132.9,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4083",4117,6089444,"EXPERIMENT1b","nonreaders","trial",6,2315.5,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4084",4097,6089444,"EXPERIMENT1beasy","nonreaders","trial",7,2375.7,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4085",4115,6089444,"EXPERIMENT1b","nonreaders","trial",7,1474.7,1,1,"neutral","neutral","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4086",4085,6089444,"EXPERIMENT1beasy","nonreaders","trial",8,1950.6,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4087",4105,6089444,"EXPERIMENT1b","nonreaders","trial",8,2357.1,1,0,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4088",4086,6089444,"EXPERIMENT1beasy","nonreaders","trial",9,2097.7,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4089",4106,6089444,"EXPERIMENT1b","nonreaders","trial",9,1473.7,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4090",4100,6089444,"EXPERIMENT1beasy","nonreaders","trial",10,1875.7,1,1,"invalid","invalid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4091",4111,6089444,"EXPERIMENT1b","nonreaders","trial",10,2702,1,1,"neutral","neutral","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4092",4088,6089444,"EXPERIMENT1beasy","nonreaders","trial",11,2975.4,1,0,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4093",4108,6089444,"EXPERIMENT1b","nonreaders","trial",11,1937.1,1,1,"neutral","neutral","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4094",4098,6089444,"EXPERIMENT1b","nonreaders","trial",12,1906,1,1,"invalid","invalid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4095",4103,6089444,"EXPERIMENT1beasy","nonreaders","trial",12,2035.1,1,1,"neutral","neutral","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4096",4083,6089444,"EXPERIMENT1beasy","nonreaders","trial",13,2083.3,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4097",4099,6089444,"EXPERIMENT1b","nonreaders","trial",13,717,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4098",4102,6089444,"EXPERIMENT1beasy","nonreaders","trial",14,2640,1,1,"invalid","invalid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4099",4109,6089444,"EXPERIMENT1b","nonreaders","trial",14,2377.4,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4100",4079,6089444,"EXPERIMENT1b","nonreaders","trial",15,1979.8,1,1,"invalid","invalid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4101",4107,6089444,"EXPERIMENT1beasy","nonreaders","trial",15,2119,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4102",4073,6089444,"EXPERIMENT1b","nonreaders","trial",16,1060.8,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4103",4114,6089444,"EXPERIMENT1beasy","nonreaders","trial",16,1143.9,1,1,"invalid","invalid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4104",4072,6089444,"EXPERIMENT1b","nonreaders","trial",17,2265.8,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4105",4104,6089444,"EXPERIMENT1beasy","nonreaders","trial",17,1098,1,1,"valid","valid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
"4106",4090,6089444,"EXPERIMENT1b","nonreaders","trial",18,3154.1,1,1,"invalid","invalid","nonreaders","nonreaders","drums",4.333333333,5.666666667,2.142857143,4.714285714,6.333333333,3.722222222
